captured_at_utc,event_title,event_url,market_id,market_slug,outcome_label,unit,lower_bound,upper_bound,initial_yes_midpoint,initial_yes_bid,initial_yes_ask,yes_midpoint,yes_bid,yes_ask,spread
2026-04-19T00:02:04+00:00,Highest temperature in Jeddah on April 20?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-20-2026,2011537,highest-temperature-in-jeddah-on-april-20-2026-35c,Will the highest temperature in Jeddah be 35°C on April 20?,C,,,0.195,0.16,0.23,0.2,0.17,0.23,0.06
2026-04-19T00:02:04+00:00,Highest temperature in Jeddah on April 20?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-20-2026,2011538,highest-temperature-in-jeddah-on-april-20-2026-36c,Will the highest temperature in Jeddah be 36°C on April 20?,C,,,0.26,0.2,0.32,0.24,0.18,0.3,0.12
2026-04-19T00:02:04+00:00,Highest temperature in Jeddah on April 20?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-20-2026,2011539,highest-temperature-in-jeddah-on-april-20-2026-37c,Will the highest temperature in Jeddah be 37°C on April 20?,C,,,0.125,0.05,0.2,0.11,0.08,0.14,0.06000000000000001
2026-04-19T00:02:04+00:00,Highest temperature in Jeddah on April 20?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-20-2026,2011540,highest-temperature-in-jeddah-on-april-20-2026-38corhigher,Will the highest temperature in Jeddah be 38°C or higher on April 20?,C,,,0.13,0.11,0.15,0.12,0.09,0.15,0.06
2026-04-19T00:02:04+00:00,Highest temperature in Karachi on April 19?,https://polymarket.com/event/highest-temperature-in-karachi-on-april-19-2026,2004162,highest-temperature-in-karachi-on-april-19-2026-25corbelow,Will the highest temperature in Karachi be 25°C or below on April 19?,C,,,0.0005,0.0,0.001,0.0005,0.0,0.001,0.001
2026-04-19T00:02:04+00:00,Highest temperature in Karachi on April 19?,https://polymarket.com/event/highest-temperature-in-karachi-on-april-19-2026,2004163,highest-temperature-in-karachi-on-april-19-2026-26c,Will the highest temperature in Karachi be 26°C on April 19?,C,,,0.0015,0.001,0.002,0.0015,0.001,0.002,0.001
2026-04-19T00:02:04+00:00,Highest temperature in Karachi on April 19?,https://polymarket.com/event/highest-temperature-in-karachi-on-april-19-2026,2004164,highest-temperature-in-karachi-on-april-19-2026-27c,Will the highest temperature in Karachi be 27°C on April 19?,C,,,0.0015,0.001,0.002,0.0015,0.001,0.002,0.001
2026-04-19T00:02:04+00:00,Highest temperature in Karachi on April 19?,https://polymarket.com/event/highest-temperature-in-karachi-on-april-19-2026,2004165,highest-temperature-in-karachi-on-april-19-2026-28c,Will the highest temperature in Karachi be 28°C on April 19?,C,,,0.0065,0.004,0.009,0.0055,0.004,0.007,0.003
2026-04-19T00:02:04+00:00,Highest temperature in Karachi on April 19?,https://polymarket.com/event/highest-temperature-in-karachi-on-april-19-2026,2004166,highest-temperature-in-karachi-on-april-19-2026-29c,Will the highest temperature in Karachi be 29°C on April 19?,C,,,0.0065,0.006,0.007,0.007,0.006,0.009,0.002999999999999999
2026-04-19T00:02:04+00:00,Highest temperature in Karachi on April 19?,https://polymarket.com/event/highest-temperature-in-karachi-on-april-19-2026,2004167,highest-temperature-in-karachi-on-april-19-2026-30c,Will the highest temperature in Karachi be 30°C on April 19?,C,,,0.005,0.004,0.005,0.0045,0.004,0.005,0.001
2026-04-19T00:02:04+00:00,Highest temperature in Karachi on April 19?,https://polymarket.com/event/highest-temperature-in-karachi-on-april-19-2026,2004168,highest-temperature-in-karachi-on-april-19-2026-31c,Will the highest temperature in Karachi be 31°C on April 19?,C,,,0.0215,0.021,0.022,0.0355,0.035,0.036,0.000999999999999994
2026-04-19T00:02:04+00:00,Highest temperature in Karachi on April 19?,https://polymarket.com/event/highest-temperature-in-karachi-on-april-19-2026,2004169,highest-temperature-in-karachi-on-april-19-2026-32c,Will the highest temperature in Karachi be 32°C on April 19?,C,,,0.255,0.18,0.24,0.275,0.23,0.32,0.09
2026-04-19T00:02:04+00:00,Highest temperature in Karachi on April 19?,https://polymarket.com/event/highest-temperature-in-karachi-on-april-19-2026,2004170,highest-temperature-in-karachi-on-april-19-2026-33c,Will the highest temperature in Karachi be 33°C on April 19?,C,,,0.435,0.42,0.45,0.345,0.28,0.41,0.12999999999999995
2026-04-19T00:02:04+00:00,Highest temperature in Karachi on April 19?,https://polymarket.com/event/highest-temperature-in-karachi-on-april-19-2026,2004171,highest-temperature-in-karachi-on-april-19-2026-34c,Will the highest temperature in Karachi be 34°C on April 19?,C,,,0.235,0.21,0.26,0.23,0.2,0.25,0.04999999999999999
2026-04-19T00:02:04+00:00,Highest temperature in Karachi on April 19?,https://polymarket.com/event/highest-temperature-in-karachi-on-april-19-2026,2004172,highest-temperature-in-karachi-on-april-19-2026-35corhigher,Will the highest temperature in Karachi be 35°C or higher on April 19?,C,,,0.145,0.14,0.15,0.155,0.15,0.16,0.010000000000000009
2026-04-19T00:02:04+00:00,Highest temperature in Karachi on April 20?,https://polymarket.com/event/highest-temperature-in-karachi-on-april-20-2026,2011574,highest-temperature-in-karachi-on-april-20-2026-25corbelow,Will the highest temperature in Karachi be 25°C or below on April 20?,C,,,0.004,0.002,0.006,0.0025,0.002,0.006,0.004
2026-04-19T00:02:04+00:00,Highest temperature in Karachi on April 20?,https://polymarket.com/event/highest-temperature-in-karachi-on-april-20-2026,2011575,highest-temperature-in-karachi-on-april-20-2026-26c,Will the highest temperature in Karachi be 26°C on April 20?,C,,,0.0045,0.002,0.007,0.004,0.001,0.007,0.006
2026-04-19T00:02:04+00:00,Highest temperature in Karachi on April 20?,https://polymarket.com/event/highest-temperature-in-karachi-on-april-20-2026,2011576,highest-temperature-in-karachi-on-april-20-2026-27c,Will the highest temperature in Karachi be 27°C on April 20?,C,,,0.004,0.002,0.006,0.004,0.002,0.006,0.004
2026-04-19T00:02:04+00:00,Highest temperature in Karachi on April 20?,https://polymarket.com/event/highest-temperature-in-karachi-on-april-20-2026,2011577,highest-temperature-in-karachi-on-april-20-2026-28c,Will the highest temperature in Karachi be 28°C on April 20?,C,,,0.0075,0.005,0.01,0.008,0.006,0.01,0.004
2026-04-19T00:02:04+00:00,Highest temperature in Karachi on April 20?,https://polymarket.com/event/highest-temperature-in-karachi-on-april-20-2026,2011578,highest-temperature-in-karachi-on-april-20-2026-29c,Will the highest temperature in Karachi be 29°C on April 20?,C,,,0.0235,0.013,0.034,0.007,0.005,0.009,0.003999999999999999
2026-04-19T00:02:04+00:00,Highest temperature in Karachi on April 20?,https://polymarket.com/event/highest-temperature-in-karachi-on-april-20-2026,2011579,highest-temperature-in-karachi-on-april-20-2026-30c,Will the highest temperature in Karachi be 30°C on April 20?,C,,,0.0095,0.009,0.01,0.0095,0.009,0.01,0.0010000000000000009
2026-04-19T00:02:04+00:00,Highest temperature in Karachi on April 20?,https://polymarket.com/event/highest-temperature-in-karachi-on-april-20-2026,2011580,highest-temperature-in-karachi-on-april-20-2026-31c,Will the highest temperature in Karachi be 31°C on April 20?,C,,,0.026,0.022,0.03,0.026,0.022,0.03,0.008
2026-04-19T00:02:04+00:00,Highest temperature in Karachi on April 20?,https://polymarket.com/event/highest-temperature-in-karachi-on-april-20-2026,2011581,highest-temperature-in-karachi-on-april-20-2026-32c,Will the highest temperature in Karachi be 32°C on April 20?,C,,,0.195,0.12,0.27,0.075,0.07,0.08,0.009999999999999995
2026-04-19T00:02:04+00:00,Highest temperature in Karachi on April 20?,https://polymarket.com/event/highest-temperature-in-karachi-on-april-20-2026,2011582,highest-temperature-in-karachi-on-april-20-2026-33c,Will the highest temperature in Karachi be 33°C on April 20?,C,,,0.26,0.18,0.34,0.24,0.17,0.34,0.17
2026-04-19T00:02:04+00:00,Highest temperature in Karachi on April 20?,https://polymarket.com/event/highest-temperature-in-karachi-on-april-20-2026,2011583,highest-temperature-in-karachi-on-april-20-2026-34c,Will the highest temperature in Karachi be 34°C on April 20?,C,,,0.3,0.25,0.35,0.3,0.25,0.35,0.09999999999999998
2026-04-19T00:02:04+00:00,Highest temperature in Karachi on April 20?,https://polymarket.com/event/highest-temperature-in-karachi-on-april-20-2026,2011584,highest-temperature-in-karachi-on-april-20-2026-35corhigher,Will the highest temperature in Karachi be 35°C or higher on April 20?,C,,,0.265,0.19,0.34,0.27,0.2,0.34,0.14
2026-04-19T00:02:04+00:00,Highest temperature in Kuala Lumpur on April 19?,https://polymarket.com/event/highest-temperature-in-kuala-lumpur-on-april-19-2026,2004096,highest-temperature-in-kuala-lumpur-on-april-19-2026-27corbelow,Will the highest temperature in Kuala Lumpur be 27°C or below on April 19?,C,,,0.003,0.001,0.005,0.003,0.001,0.005,0.004
2026-04-19T00:02:04+00:00,Highest temperature in Kuala Lumpur on April 19?,https://polymarket.com/event/highest-temperature-in-kuala-lumpur-on-april-19-2026,2004097,highest-temperature-in-kuala-lumpur-on-april-19-2026-28c,Will the highest temperature in Kuala Lumpur be 28°C on April 19?,C,,,0.0035,0.002,0.005,0.003,0.001,0.005,0.004
2026-04-19T00:02:04+00:00,Highest temperature in Kuala Lumpur on April 19?,https://polymarket.com/event/highest-temperature-in-kuala-lumpur-on-april-19-2026,2004098,highest-temperature-in-kuala-lumpur-on-april-19-2026-29c,Will the highest temperature in Kuala Lumpur be 29°C on April 19?,C,,,0.0165,0.01,0.023,0.0245,0.011,0.038,0.027
2026-04-19T00:02:04+00:00,Highest temperature in Kuala Lumpur on April 19?,https://polymarket.com/event/highest-temperature-in-kuala-lumpur-on-april-19-2026,2004099,highest-temperature-in-kuala-lumpur-on-april-19-2026-30c,Will the highest temperature in Kuala Lumpur be 30°C on April 19?,C,,,0.103,0.095,0.111,0.0765,0.073,0.08,0.007000000000000006
2026-04-19T00:02:04+00:00,Highest temperature in Kuala Lumpur on April 19?,https://polymarket.com/event/highest-temperature-in-kuala-lumpur-on-april-19-2026,2004100,highest-temperature-in-kuala-lumpur-on-april-19-2026-31c,Will the highest temperature in Kuala Lumpur be 31°C on April 19?,C,,,0.305,0.28,0.33,0.34,0.31,0.38,0.07
2026-04-19T00:02:04+00:00,Highest temperature in Kuala Lumpur on April 19?,https://polymarket.com/event/highest-temperature-in-kuala-lumpur-on-april-19-2026,2004101,highest-temperature-in-kuala-lumpur-on-april-19-2026-32c,Will the highest temperature in Kuala Lumpur be 32°C on April 19?,C,,,0.4,0.39,0.41,0.35,0.32,0.38,0.06
2026-04-19T00:02:04+00:00,Highest temperature in Kuala Lumpur on April 19?,https://polymarket.com/event/highest-temperature-in-kuala-lumpur-on-april-19-2026,2004102,highest-temperature-in-kuala-lumpur-on-april-19-2026-33c,Will the highest temperature in Kuala Lumpur be 33°C on April 19?,C,,,0.07,0.06,0.08,0.085,0.08,0.09,0.009999999999999995
2026-04-19T00:02:04+00:00,Highest temperature in Kuala Lumpur on April 19?,https://polymarket.com/event/highest-temperature-in-kuala-lumpur-on-april-19-2026,2004103,highest-temperature-in-kuala-lumpur-on-april-19-2026-34c,Will the highest temperature in Kuala Lumpur be 34°C on April 19?,C,,,0.0215,0.02,0.023,0.0355,0.021,0.05,0.029
2026-04-19T00:02:04+00:00,Highest temperature in Kuala Lumpur on April 19?,https://polymarket.com/event/highest-temperature-in-kuala-lumpur-on-april-19-2026,2004104,highest-temperature-in-kuala-lumpur-on-april-19-2026-35c,Will the highest temperature in Kuala Lumpur be 35°C on April 19?,C,,,0.006,0.004,0.008,0.006,0.004,0.008,0.004
2026-04-19T00:02:04+00:00,Highest temperature in Kuala Lumpur on April 19?,https://polymarket.com/event/highest-temperature-in-kuala-lumpur-on-april-19-2026,2004105,highest-temperature-in-kuala-lumpur-on-april-19-2026-36c,Will the highest temperature in Kuala Lumpur be 36°C on April 19?,C,,,0.0025,0.001,0.004,0.0025,0.001,0.004,0.003
2026-04-19T00:02:04+00:00,Highest temperature in Kuala Lumpur on April 19?,https://polymarket.com/event/highest-temperature-in-kuala-lumpur-on-april-19-2026,2004106,highest-temperature-in-kuala-lumpur-on-april-19-2026-37corhigher,Will the highest temperature in Kuala Lumpur be 37°C or higher on April 19?,C,,,0.0025,0.001,0.004,0.0025,0.001,0.004,0.003
2026-04-19T00:02:04+00:00,Highest temperature in Kuala Lumpur on April 20?,https://polymarket.com/event/highest-temperature-in-kuala-lumpur-on-april-20-2026,2011508,highest-temperature-in-kuala-lumpur-on-april-20-2026-24corbelow,Will the highest temperature in Kuala Lumpur be 24°C or below on April 20?,C,,,0.002,0.001,0.003,0.0015,0.001,0.002,0.001
2026-04-19T00:02:04+00:00,Highest temperature in Kuala Lumpur on April 20?,https://polymarket.com/event/highest-temperature-in-kuala-lumpur-on-april-20-2026,2011509,highest-temperature-in-kuala-lumpur-on-april-20-2026-25c,Will the highest temperature in Kuala Lumpur be 25°C on April 20?,C,,,0.003,0.001,0.005,0.0015,0.001,0.002,0.001
2026-04-19T00:02:04+00:00,Highest temperature in Kuala Lumpur on April 20?,https://polymarket.com/event/highest-temperature-in-kuala-lumpur-on-april-20-2026,2011510,highest-temperature-in-kuala-lumpur-on-april-20-2026-26c,Will the highest temperature in Kuala Lumpur be 26°C on April 20?,C,,,0.003,0.001,0.005,0.003,0.001,0.005,0.004
2026-04-19T00:02:04+00:00,Highest temperature in Kuala Lumpur on April 20?,https://polymarket.com/event/highest-temperature-in-kuala-lumpur-on-april-20-2026,2011511,highest-temperature-in-kuala-lumpur-on-april-20-2026-27c,Will the highest temperature in Kuala Lumpur be 27°C on April 20?,C,,,0.004,0.001,0.007,0.003,0.001,0.005,0.004
2026-04-19T00:02:04+00:00,Highest temperature in Kuala Lumpur on April 20?,https://polymarket.com/event/highest-temperature-in-kuala-lumpur-on-april-20-2026,2011512,highest-temperature-in-kuala-lumpur-on-april-20-2026-28c,Will the highest temperature in Kuala Lumpur be 28°C on April 20?,C,,,0.0075,0.005,0.01,0.007,0.005,0.009,0.003999999999999999
2026-04-19T00:02:04+00:00,Highest temperature in Kuala Lumpur on April 20?,https://polymarket.com/event/highest-temperature-in-kuala-lumpur-on-april-20-2026,2011513,highest-temperature-in-kuala-lumpur-on-april-20-2026-29c,Will the highest temperature in Kuala Lumpur be 29°C on April 20?,C,,,0.0195,0.019,0.02,0.0195,0.019,0.02,0.0010000000000000009
2026-04-19T00:02:04+00:00,Highest temperature in Kuala Lumpur on April 20?,https://polymarket.com/event/highest-temperature-in-kuala-lumpur-on-april-20-2026,2011514,highest-temperature-in-kuala-lumpur-on-april-20-2026-30c,Will the highest temperature in Kuala Lumpur be 30°C on April 20?,C,,,0.0565,0.056,0.057,0.066,0.062,0.07,0.008000000000000007
2026-04-19T00:02:04+00:00,Highest temperature in Kuala Lumpur on April 20?,https://polymarket.com/event/highest-temperature-in-kuala-lumpur-on-april-20-2026,2011515,highest-temperature-in-kuala-lumpur-on-april-20-2026-31c,Will the highest temperature in Kuala Lumpur be 31°C on April 20?,C,,,0.145,0.11,0.18,0.145,0.12,0.17,0.05000000000000002
2026-04-19T00:02:04+00:00,Highest temperature in Kuala Lumpur on April 20?,https://polymarket.com/event/highest-temperature-in-kuala-lumpur-on-april-20-2026,2011516,highest-temperature-in-kuala-lumpur-on-april-20-2026-32c,Will the highest temperature in Kuala Lumpur be 32°C on April 20?,C,,,0.395,0.39,0.4,0.43,0.39,0.47,0.07999999999999996
2026-04-19T00:02:04+00:00,Highest temperature in Kuala Lumpur on April 20?,https://polymarket.com/event/highest-temperature-in-kuala-lumpur-on-april-20-2026,2011517,highest-temperature-in-kuala-lumpur-on-april-20-2026-33c,Will the highest temperature in Kuala Lumpur be 33°C on April 20?,C,,,0.325,0.32,0.33,0.315,0.31,0.32,0.010000000000000009
2026-04-19T00:02:04+00:00,Highest temperature in Kuala Lumpur on April 20?,https://polymarket.com/event/highest-temperature-in-kuala-lumpur-on-april-20-2026,2011518,highest-temperature-in-kuala-lumpur-on-april-20-2026-34corhigher,Will the highest temperature in Kuala Lumpur be 34°C or higher on April 20?,C,,,0.115,0.09,0.14,0.065,0.04,0.09,0.049999999999999996
2026-04-19T00:02:04+00:00,Highest temperature in Lagos on April 18?,https://polymarket.com/event/highest-temperature-in-lagos-on-april-18-2026,1996785,highest-temperature-in-lagos-on-april-18-2026-27corbelow,Will the highest temperature in Lagos be 27°C or below on April 18?,C,,,,,,,,,
2026-04-19T00:02:04+00:00,Highest temperature in Lagos on April 18?,https://polymarket.com/event/highest-temperature-in-lagos-on-april-18-2026,1996786,highest-temperature-in-lagos-on-april-18-2026-28c,Will the highest temperature in Lagos be 28°C on April 18?,C,,,,,,,,,
2026-04-19T00:02:04+00:00,Highest temperature in Lagos on April 18?,https://polymarket.com/event/highest-temperature-in-lagos-on-april-18-2026,1996787,highest-temperature-in-lagos-on-april-18-2026-29c,Will the highest temperature in Lagos be 29°C on April 18?,C,,,,,,,,,
